BookingID,BookingID_Date,vehicle_no,Origin_Location,Destination_Location,Org_lat_lon,Org_lat,Org_lon,Des_lat_lon,Des_lat,Des_lat,Planned_ETA,actual_eta,SLA,SLA_binary,Curr_lat,Curr_lon,OriginLocation_Code,DestinationLocation_Code,trip_start_date,trip_end_date,TRANSPORTATION_DISTANCE_IN_KM,customerID,customerNameCode,supplierID,supplierNameCode,Material Shipped
AEIBK2026023,14-08-2020,HR38W1423,"Perukkaranai, Kanchipuram, Tamil Nadu","Baghthala, Rewari, Haryana","12.425747,79.880083",12.425747,79.880083,"30.000345,76.732209",30.00034500,76.73220900,18-08-2020 21:01,22-08-2020 21:25,Breach,0,16.411264,74.372796,CHEPOLBILCCA1,GURBAWBILCCD1,21-08-2020 11:55,21-08-2020 12:30,2400,BILGCCHE02,Brakes india private ltd,68027,TRANS CARGO INDIA,AUTO PARTS
AEIBK2026484,11-08-2020,HR55R7405,"Jamalpur, Gurgaon, Haryana","Khorajnanoda, Ahmedabad, Gujarat","28.373519,76.835337",28.373519,76.835337,"22.961777,72.094219",22.96177700,72.09421900,16-08-2020 03:33,21-08-2020 13:18,Breach,0,23.003707,72.266844,GURJMATVSHUA1,HALSANFILCCA8,19-08-2020 10:57,21-08-2020 12:32,1000,FILEXCHE19,Ford india private limited,67778,EKTA TRAVELS,AUTO PARTS
AEIBK2026228,17-08-2020,TN14T3993,"Perukkaranai, Kanchipuram, Tamil Nadu","Shive, Pune, Maharashtra","12.425747,79.880083",12.425747,79.880083,"18.750621,73.87719",18.75062100,73.87719000,21-08-2020 17:44,22-08-2020 09:17,Breach,0,12.834092,79.951457,CHEPOLBILCCA1,PUNBUDBILCCA3,18-08-2020 15:40,21-08-2020 12:27,1199,BILGCCHE02,Brakes india private ltd,67829,KRC Logistics,EMPTY TRAYS
VCV00010768/082021,21-08-2020,TN70J0495,"ASHOK LEYLAND PLANT 2-HOSUR,HOSUR,KARNATAKA","ASHOK LEYLAND PLANT 2-HOSUR,HOSUR,KARNATAKA","12.7200,77.8170",12.72,77.817,"12.7220,77.8700",12.72200000,77.87000000,25-08-2020 16:12,21-08-2020 12:22,Fulfill,1,12.71719889,77.88129778,HOSHOSALLCCA3,HOSHOSALLCCA3,21-08-2020 12:10,21-08-2020 12:00,110,ALLEXCHE45,Ashok leyland limited,SPTEXROY12,SRI PACHIAMMAN TRANSPORT,PLUG MODG
VCV00010423/082021,20-08-2020,TN02AS5679,"LUCAS TVS LTD-AMBATTUR,CHENNAI,TAMIL NADU","LUCAS TVS LTD-PONDY,PONDY,PONDICHERRY","13.1020,80.1940",13.102,80.194,"11.8720,79.6320",11.87200000,79.63200000,24-08-2020 23:29,21-08-2020 12:37,Fulfill,1,11.92241983,79.65978367,CHEPADLUTCCA1,CHENETLUTCCA1,20-08-2020 19:26,20-08-2020 19:29,170,LUTGCCHE06,Lucas tvs ltd,SRTEXKOR96,SR TRANSPORTS,EMPTY TRAYS
VCV00010366/082021,20-08-2020,TN25M8075,"LUCAS TVS LTD-AMBATTUR,CHENNAI,TAMIL NADU","LUCAS TVS LTD-PONDY,PONDY,PONDICHERRY","13.1020,80.1940",13.102,80.194,"11.8720,79.6320",11.87200000,79.63200000,24-08-2020 22:26,21-08-2020 12:35,Fulfill,1,11.92181,79.66254,CHEPADLUTCCA1,CHENETLUTCCA1,20-08-2020 18:22,20-08-2020 18:26,170,LUTGCCHE06,Lucas tvs ltd,SRTEXKOR96,SR TRANSPORTS,SPINDLE ASSY
AEIBK2026450,18-08-2020,TN14T6162,"Jagadambigainagar, Tiruvallur, Tamil Nadu","Shive, Pune, Maharashtra","13.087428,80.184717",13.087428,80.184717,"18.750621,73.87719",18.75062100,73.87719000,22-08-2020 22:13,21-08-2020 12:30,Fulfill,1,18.817471,73.872649,CHEPADBILCCA4,PUNBUDBILCCA3,21-08-2020 12:04,21-08-2020 12:10,1199,BILGCCHE02,Brakes india private ltd,67829,KRC Logistics,EMPTY TRAYS
AEIBK2026485,19-08-2020,NL02L7752,"Jamalpur, Gurgaon, Haryana","Khorajnanoda, Ahmedabad, Gujarat","28.373519,76.835337",28.373519,76.835337,"22.961777,72.094219",22.96177700,72.09421900,23-08-2020 14:18,22-08-2020 03:21,Fulfill,1,28.38312444,76.84392889,GURJMATVSHUA1,HALSANFILCCA8,19-08-2020 10:50,21-08-2020 12:10,1000,FILEXCHE19,Ford india private limited,67726,APACE TRANSCO PVT. LTD.,EMPTY TRAYS
VCV00007656/082021,17-08-2020,TN11Z7473,"PRAVEEN ENGINEERING INDUSTRIES,HOSUR,TAMIL NADU","SRI DEVI POWDER COATING INDUSTRIES,CHENNAI,TAMIL NADU","12.7510,77.8040",12.751,77.804,"13.2150,80.3200",13.21500000,80.32000000,21-08-2020 17:58,21-08-2020 13:13,Fulfill,1,13.42036667,80.11534,HOSSIPPVECCA8,CHEVICSDPCCA1,17-08-2020 13:57,17-08-2020 13:58,365,PVEEXHOS12,Praveen engineering products india pvt l,NCREXMUGZ9,NEW CHENNAI ROYAL TRANSPORT,FM100154
VCV00010587/082021,21-08-2020,TN04AE6148,"LUCAS TVS LTD-PONDY,PONDY,PONDICHERRY","LUCAS TVS LTD-PONDY,PONDY,PONDICHERRY","11.8720,79.6320",11.872,79.632,"13.1020,80.1940",13.10200000,80.19400000,25-08-2020 13:11,21-08-2020 14:44,Fulfill,1,11.87141,79.63299,CHEPONLUTCCA4,CHENETLUTCCA1,21-08-2020 09:09,21-08-2020 11:15,300,LUTGCCHE06,Lucas tvs ltd,MRTEXTIN02,M.R.TRANSPORT,OUTER LEVER
AEIBK2026436,18-08-2020,KA409852,"Pozhal, Tiruvallur, Tamil Nadu","Mookandapalli, Krishnagiri, Tamil Nadu","13.165101,80.204244",13.165101,80.204244,"12.746894,77.806168",12.74689400,77.80616800,22-08-2020 21:19,21-08-2020 11:38,Fulfill,1,12.730425,77.834595,CHEPUZTVSHUA1,HOSHOSALLCCA2,19-08-2020 16:05,21-08-2020 11:32,535,ALLEXCHE45,Ashok leyland limited,73073,Vijay Transport,SA AIR PIPING KIT
VCV00010719/082021,21-08-2020,RJ02GB1152,"HEROMOTOCORP LTD,ALWAR,RAJASTHAN","HEROMOTOCORP LTD,ALWAR,RAJASTHAN","27.9800,76.3800",27.98,76.38,"27.9800,76.3800",27.98000000,76.38000000,25-08-2020 15:04,21-08-2020 12:34,Fulfill,1,28.42264222,76.66368,GURRIIHHMCCA1,GURRIIHHMCCA1,21-08-2020 10:28,21-08-2020 11:08,200,HHMEXGURO6,Hero motocorp ltd,VIREXGURN1,VIRS TEMPO SERVICE,PIN
VCV00010076/082021,20-08-2020,TN85B1588,"DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","12.8390,79.9540",12.839,79.954,"12.8390,79.9540",12.83900000,79.95400000,24-08-2020 18:25,21-08-2020 11:18,Fulfill,1,12.83548,79.9525135,CHEORADMRCCB1,CHEMTADMROPA1,20-08-2020 14:24,20-08-2020 14:25,20,DMREXCHEUX,Daimler india commercial vehicles pvt lt,SUSEXMADL5,SUSEE TRANSPORTER,SLIDING SLEEVE
VCV00010709/082021,21-08-2020,TN38BM5947,"ASHOK LEYLAND PLANT 2-HOSUR,HOSUR,KARNATAKA","ASHOK LEYLAND PLANT 2-HOSUR,HOSUR,KARNATAKA","12.7200,77.8170",12.72,77.817,"12.7220,77.8700",12.72200000,77.87000000,25-08-2020 14:54,21-08-2020 11:05,Fulfill,1,12.71944667,77.87553778,HOSHOSALLCCA3,HOSHOSALLCCA3,21-08-2020 10:46,21-08-2020 10:55,110,ALLEXCHE45,Ashok leyland limited,SPTEXROY12,SRI PACHIAMMAN TRANSPORT,SLIDING SLEEVE
VCV00010448/082021,20-08-2020,TN30BC9320,"DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","12.8390,79.9540",12.839,79.954,"12.8390,79.9540",12.83900000,79.95400000,25-08-2020 00:56,21-08-2020 10:49,Fulfill,1,12.83755633,79.951013,CHEORADMRCCB1,CHEMATDMROPA7,20-08-2020 20:56,20-08-2020 20:56,29,DMREXCHEUX,Daimler india commercial vehicles pvt lt,VJLEXSHE09,VJ LOGISTICS,CONSTANT VELOCITY UNIT / 5./6.GANG
VCV00010665/082021,21-08-2020,HR55AA5092,"HEROMOTOCORP LTD,ALWAR,RAJASTHAN","HEROMOTOCORP LTD,ALWAR,RAJASTHAN","28.2070,76.8560",28.207,76.856,"28.2070,76.8560",28.20700000,76.85600000,25-08-2020 14:29,21-08-2020 10:48,Fulfill,1,28.24236,76.81264889,GURRIIHHMCCA1,GURRIIHHMCCA1,21-08-2020 10:20,21-08-2020 10:29,242,HHMEXGURO6,Hero motocorp ltd,VIREXGURN1,VIRS TEMPO SERVICE,CONSTANT VELOCITY UNIT REV.GEAR
MVCV0001094/082021,20-08-2020,KA27A4080,"ASHOK LEYLAND ENNORE,CHENNAI,TAMIL NADU","ASHOK LEYLAND PLANT 2-HOSUR,HOSUR,KARNATAKA","13.2150,80.3200",13.215,80.32,"12.7660,77.7860",12.76600000,77.78600000,24-08-2020 13:54,21-08-2020 11:06,Fulfill,1,12.586145,78.14455,CHEENNALLCCA1,HOSHOSALLCCA3,20-08-2020 09:54,20-08-2020 09:54,310,ALLEXCHE45,Ashok leyland limited,AVTEXMATB9,A.V.TRANSPORTS,GASKET OIL SUC CONNECTIO
VCV00010014/082021,20-08-2020,TN23AA5466,"ASHOK LEYLAND PLANT 2-HOSUR,HOSUR,KARNATAKA","ASHOK LEYLAND ENNORE,CHENNAI,TAMIL NADU","13.2150,80.3200",13.215,80.32,"12.7260,77.8760",12.72600000,77.87600000,24-08-2020 17:59,21-08-2020 09:46,Fulfill,1,12.752212,77.79816,HOSHOSALLCCA3,CHEENNALLCCA1,20-08-2020 13:55,20-08-2020 13:59,560,ALLEXCHE45,Ashok leyland limited,VRLEXENN11,VINAYAKA ROADLINES,GASKET GEAR HOUSING
VCV00010572/082021,21-08-2020,TN18m5881,"TRACTORS & FARM EQUIPMENT LIMITED,KANCHIPURAM,TAMIL NADU","TRACTORS & FARMS EQUIPMENTS LIMITED,KANCHIPURAM,TAMIL NADU","12.7770,80.0250",12.777,80.025,"12.7780,80.0250",12.77800000,80.02500000,25-08-2020 12:59,21-08-2020 09:09,Fulfill,1,12.78295556,80.01418667,CHEMMNTFECCC3,CHEMMATFEOPA1,21-08-2020 08:58,21-08-2020 08:59,20,TFEEXCHETB,Tractors & farm equipment limited,AMAEXSUN42,AMAL TRANSPORT & TRAVELS,GASKET EXHAUST MANIFOLD
VCV00009694/082021,20-08-2020,TN18m5881,"TRACTORS & FARM EQUIPMENT LIMITED,KANCHIPURAM,TAMIL NADU","TRACTORS & FARMS EQUIPMENTS LIMITED,KANCHIPURAM,TAMIL NADU","12.7770,80.0250",12.777,80.025,"12.7780,80.0250",12.77800000,80.02500000,24-08-2020 13:13,21-08-2020 08:53,Fulfill,1,12.7833,80.01427556,CHEMMNTFECCC3,CHEMMATFEOPA1,20-08-2020 09:13,20-08-2020 09:13,20,TFEEXCHETB,Tractors & farm equipment limited,AMAEXSUN42,AMAL TRANSPORT & TRAVELS,GASKET CONNECTION  N/ASB
VCV00009695/082021,20-08-2020,TN18s3838,"TRACTORS & FARM EQUIPMENT LIMITED,KANCHIPURAM,TAMIL NADU","TRACTORS & FARMS EQUIPMENTS LIMITED,KANCHIPURAM,TAMIL NADU","12.7770,80.0250",12.777,80.025,"12.7780,80.0250",12.77800000,80.02500000,24-08-2020 13:14,21-08-2020 08:45,Fulfill,1,12.77816033,80.02451883,CHEMMNTFECCC3,CHEMMATFEOPA1,20-08-2020 09:13,20-08-2020 09:14,20,TFEEXCHETB,Tractors & farm equipment limited,AMAEXSUN42,AMAL TRANSPORT & TRAVELS,"HEAD,LUB OIL FILTER"
AEIBK2026376,18-08-2020,TN30BC6476,"Shive, Pune, Maharashtra","Pondur, Kanchipuram, Tamil Nadu","18.750621,73.87719",18.750621,73.87719,"12.930429,79.931163",12.93042900,79.93116300,22-08-2020 18:03,21-08-2020 09:01,Fulfill,1,12.84113767,79.94567533,PUNTATTVSHUA1,CHEORADMRCCB1,19-08-2020 10:17,21-08-2020 08:40,1290,DMREXCHEUX,Daimler india commercial vehicles pvt lt,68045,VJ Logistics,ENGINE
VCV00010167/082021,20-08-2020,TN28AQ0975,"DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","12.8390,79.9540",12.839,79.954,"12.8390,79.9540",12.83900000,79.95400000,24-08-2020 19:13,21-08-2020 08:04,Fulfill,1,12.834245,79.951258,CHEORADMRCCB1,CHEMATDMROPA7,20-08-2020 15:12,20-08-2020 15:13,21,DMREXCHEUX,Daimler india commercial vehicles pvt lt,ARVEXNAM09,ARVINTH TRANSPORT,AUTO PARTS
VCV00010490/082021,21-08-2020,TN88A8905,"DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","12.8390,79.9540",12.839,79.954,"12.8390,79.9540",12.83900000,79.95400000,25-08-2020 06:06,21-08-2020 08:05,Fulfill,1,12.83636983,79.95014483,CHEORADMRCCB1,CHEMTADMROPA1,21-08-2020 02:05,21-08-2020 07:55,585,DMREXCHEUX,Daimler india commercial vehicles pvt lt,ARVEXNAM09,ARVINTH TRANSPORT,EMPTY BIN
VCV00010526/082021,21-08-2020,HR47D5476,"HEROMOTOCORP LTD,ALWAR,RAJASTHAN","HEROMOTOCORP LTD,ALWAR,RAJASTHAN","28.2070,76.8560",28.207,76.856,"28.2070,76.8560",28.20700000,76.85600000,25-08-2020 11:53,21-08-2020 08:53,Fulfill,1,28.0206867,76.4814933,GURRIIHHMCCA1,GURRIIHHMCCA1,21-08-2020 07:50,21-08-2020 07:53,115,HHMEXGURO6,Hero motocorp ltd,BHIEXBHI05,BHIWADI DELHI ROADLINES,AUTO PARTS
VCV00010522/082021,21-08-2020,HR47D4729,"HEROMOTOCORP LTD,ALWAR,RAJASTHAN","HEROMOTOCORP LTD,ALWAR,RAJASTHAN","28.2070,76.8560",28.207,76.856,"28.2070,76.8560",28.20700000,76.85600000,25-08-2020 11:44,21-08-2020 08:44,Fulfill,1,28.0799156,76.4851378,GURRIIHHMCCA1,GURRIIHHMCCA1,21-08-2020 07:40,21-08-2020 07:44,70,HHMEXGURO6,Hero motocorp ltd,BHIEXBHI05,BHIWADI DELHI ROADLINES,AUTO PARTS
AEIBK2026251,17-08-2020,TN14T4299,"Shive, Pune, Maharashtra","Pondur, Kanchipuram, Tamil Nadu","18.750621,73.87719",18.750621,73.87719,"12.930429,79.931163",12.93042900,79.93116300,21-08-2020 20:08,21-08-2020 08:00,Fulfill,1,12.836522,79.950508,PUNTATTVSHUA1,CHEORADMRCCB1,18-08-2020 19:41,21-08-2020 07:40,1290,DMREXCHEUX,Daimler india commercial vehicles pvt lt,67829,KRC Logistics,O S RING INNER
VCV00010469/082021,20-08-2020,TN18AB5514,"LUCAS TVS LTD-PONDY,PONDY,PONDICHERRY","LUCAS TVS LTD-AMBATTUR,CHENNAI,TAMIL NADU","11.8720,79.6320",11.872,79.632,"13.1020,80.1940",13.10200000,80.19400000,25-08-2020 03:30,21-08-2020 06:31,Fulfill,1,13.10239111,80.18987556,CHENETLUTCCA1,CHEPADLUTCCA1,20-08-2020 23:21,21-08-2020 06:20,175,LUTGCCHE06,Lucas tvs ltd,SRTEXKOR96,SR TRANSPORTS,B3118702
VCV00010491/082021,21-08-2020,HR55T3000,"HEROMOTOCORP LTD,ALWAR,RAJASTHAN","HEROMOTOCORP LTD,ALWAR,RAJASTHAN","28.2070,76.8560",28.207,76.856,"28.2070,76.8560",28.20700000,76.85600000,25-08-2020 10:14,21-08-2020 07:25,Fulfill,1,27.96998889,76.37096889,GURRIIHHMCCA1,GURRIIHHMCCA1,21-08-2020 06:08,21-08-2020 06:14,288,HHMEXGURO6,Hero motocorp ltd,GAREXGURJA,GARG TRANSPORT COMPANY,F3200622
VCV00010472/082021,20-08-2020,TN51T7528,"LUCAS TVS LTD-PONDY,PONDY,PONDICHERRY","LUCAS TVS LTD-AMBATTUR,CHENNAI,TAMIL NADU","11.8720,79.6320",11.872,79.632,"13.1020,80.1940",13.10200000,80.19400000,25-08-2020 03:56,21-08-2020 06:02,Fulfill,1,13.10467183,80.18966033,CHEPONLUTCCA4,CHEPADLUTCCA1,20-08-2020 23:51,21-08-2020 05:55,175,LUTGCCHE06,Lucas tvs ltd,SRTEXKOR96,SR TRANSPORTS,F3200622
VCV00010473/082021,21-08-2020,TN88D4133,"DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","12.8390,79.9540",12.839,79.954,"12.8390,79.9540",12.83900000,79.95400000,25-08-2020 04:22,21-08-2020 05:19,Fulfill,1,12.83583833,79.95004833,CHEORADMRCCB1,CHEMTADMROPA1,21-08-2020 00:21,21-08-2020 05:10,20,DMREXCHEUX,Daimler india commercial vehicles pvt lt,NSAEXNAMDZ,NAMAKKAL SRI ANJINAYA TRANSPORT,EMPTY BIN
AEIBK2026425,18-08-2020,NL01AE2207,"Shive, Pune, Maharashtra","Onnalvadi, Krishnagiri, Tamil Nadu","18.750621,73.87719",18.750621,73.87719,"12.683589,77.859239",12.68358900,77.85923900,22-08-2020 20:33,21-08-2020 03:53,Fulfill,1,12.73769,77.78516,PUNTATTVSHUA1,HOSHARTMCCCA1,19-08-2020 09:47,21-08-2020 03:30,980,TMCGCCHE05,Tvs motor company limited,67876,OMS LOGISTICS PVT LTD,EMPTY BIN
VCV00010395/082021,20-08-2020,TN13Q4639,"LUCAS TVS LTD-AMBATTUR,CHENNAI,TAMIL NADU","LUCAS TVS LTD-PONDY,PONDY,PONDICHERRY","13.1020,80.1940",13.102,80.194,"11.8720,79.6320",11.87200000,79.63200000,24-08-2020 22:53,21-08-2020 03:02,Fulfill,1,11.87062633,79.63438867,CHEPADLUTCCA1,CHENETLUTCCA1,20-08-2020 18:52,21-08-2020 02:55,170,LUTGCCHE06,Lucas tvs ltd,SRTEXKOR96,SR TRANSPORTS,EMPTY BIN
VCV00010449/082021,20-08-2020,TN88D4134,"DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","12.8390,79.9540",12.839,79.954,"12.8390,79.9540",12.83900000,79.95400000,25-08-2020 00:58,21-08-2020 02:05,Fulfill,1,12.83651,79.95005167,CHEORADMRCCB1,CHEMTADMROPA1,20-08-2020 20:57,21-08-2020 01:50,20,DMREXCHEUX,Daimler india commercial vehicles pvt lt,NSAEXNAMDZ,NAMAKKAL SRI ANJINAYA TRANSPORT,ANGLE BRACKET
VCV00010035/082021,20-08-2020,TN30BB1036,"DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","12.8390,79.9540",12.839,79.954,"12.8390,79.9540",12.83900000,79.95400000,24-08-2020 18:09,21-08-2020 01:16,Fulfill,1,12.83912222,79.95134222,CHEORADMRCCB1,CHEMATDMROPA7,20-08-2020 14:08,20-08-2020 14:09,21,DMREXCHEUX,Daimler india commercial vehicles pvt lt,VJLEXSHE09,VJ LOGISTICS,INNER SYNCHRONIZER RING / 6.GANG
VCV00009659/082021,20-08-2020,TN12C9762,"DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","12.8390,79.9540",12.839,79.954,"12.8390,79.9540",12.83900000,79.95400000,24-08-2020 06:03,21-08-2020 00:48,Fulfill,1,12.83330517,79.952384,CHEORADMRCCB1,CHEMATDMROPA7,20-08-2020 02:01,20-08-2020 02:03,15,DMREXCHEUX,Daimler india commercial vehicles pvt lt,SUSEXMADL5,SUSEE TRANSPORTER,EMPTY BIN
VCV00009658/082021,20-08-2020,TN88A4980,"DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","12.8390,79.9540",12.839,79.954,"12.8390,79.9540",12.83900000,79.95400000,24-08-2020 05:54,21-08-2020 00:48,Fulfill,1,12.83366217,79.95195467,CHEORADMRCCB1,CHEMATDMROPA7,20-08-2020 01:53,20-08-2020 01:54,70,DMREXCHEUX,Daimler india commercial vehicles pvt lt,ESWEXNAM02,ESWAR TRANSPORT,EMPTY BIN
VCV00010436/082021,20-08-2020,TN88D3900,"DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","12.8390,79.9540",12.839,79.954,"12.8390,79.9540",12.83900000,79.95400000,24-08-2020 23:54,21-08-2020 00:35,Fulfill,1,12.83508,79.9505455,CHEORADMRCCB1,CHEMATDMROPA7,20-08-2020 19:54,20-08-2020 19:54,3,DMREXCHEUX,Daimler india commercial vehicles pvt lt,NSAEXNAMDZ,NAMAKKAL SRI ANJINAYA TRANSPORT,WASHER_13X24X3
VCV00010437/082021,20-08-2020,TN88D4133,"DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","12.8390,79.9540",12.839,79.954,"12.8390,79.9540",12.83900000,79.95400000,24-08-2020 23:57,20-08-2020 23:49,Fulfill,1,12.835455,79.95004833,CHEORADMRCCB1,CHEMTADMROPA1,20-08-2020 19:56,20-08-2020 19:57,20,DMREXCHEUX,Daimler india commercial vehicles pvt lt,NSAEXNAMDZ,NAMAKKAL SRI ANJINAYA TRANSPORT,PLATE-EXH PIPE CLAMP-STALLION
VCV00010243/082021,20-08-2020,TN18AB5514,"LUCAS TVS LTD-AMBATTUR,CHENNAI,TAMIL NADU","LUCAS TVS LTD-PONDY,PONDY,PONDICHERRY","13.1020,80.1940",13.102,80.194,"11.8720,79.6320",11.87200000,79.63200000,24-08-2020 20:00,20-08-2020 23:22,Fulfill,1,11.87263667,79.63504,CHEPADLUTCCA1,CHENETLUTCCA1,20-08-2020 15:58,20-08-2020 16:00,170,LUTGCCHE06,Lucas tvs ltd,SRTEXKOR96,SR TRANSPORTS,M12 SET SCREW
AEIBK2026400,18-08-2020,TN14T3606,"Jagadambigainagar, Tiruvallur, Tamil Nadu","Shive, Pune, Maharashtra","13.087428,80.184717",13.087428,80.184717,"18.750621,73.87719",18.75062100,73.87719000,22-08-2020 19:24,20-08-2020 23:05,Fulfill,1,18.697478,73.838853,CHEPADLUTCCA1,PUNTATTVSHUA1,19-08-2020 11:03,20-08-2020 22:44,1199,LUTGCCHE06,Lucas tvs ltd,67829,KRC Logistics,ROTARY SWITCH TEC-TOPCHI(STALL
AEIBK2026337,18-08-2020,HR47D6328,"Khorajnanoda, Ahmedabad, Gujarat","Jamalpur, Gurgaon, Haryana","22.961777,72.094219",22.961777,72.094219,"28.373519,76.835337",28.37351900,76.83533700,22-08-2020 15:38,20-08-2020 22:19,Fulfill,1,28.366613,76.85424,HALSANFILCCA8,GURJMATVSHUA1,19-08-2020 07:54,20-08-2020 22:10,900,FILEXCHE19,Ford india private limited,67779,EKTA TRANSPORT COMPANY,PLAIN NUT M10X1.5
VCV00009560/082021,19-08-2020,TN22AR2748,"LUCAS TVS LTD-PONDY,PONDY,PONDICHERRY","LUCAS TVS LTD-PONDY,PONDY,PONDICHERRY","11.8710,79.7390",11.871,79.739,"11.8710,79.7390",11.87100000,79.73900000,24-08-2020 01:12,20-08-2020 21:56,Fulfill,1,11.880457,79.62801,CHEPONLUTCCA4,CHEPONLUTCCA4,19-08-2020 21:09,19-08-2020 21:12,300,LUTGCCHE06,Lucas tvs ltd,GSTEXLAK1Q,G.S. TRANSPORT,SET SCREW M8X1.25X20
VCV00010009/082021,20-08-2020,TN30BC9320,"DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","12.8390,79.9540",12.839,79.954,"12.8390,79.9540",12.83900000,79.95400000,24-08-2020 17:58,20-08-2020 20:49,Fulfill,1,12.8361755,79.95094017,CHEORADMRCCB1,CHEMATDMROPA7,20-08-2020 13:56,20-08-2020 13:58,29,DMREXCHEUX,Daimler india commercial vehicles pvt lt,VJLEXSHE09,VJ LOGISTICS,SET SCREW M8X1.25X25
VCV00010421/082021,20-08-2020,MH14CD1135,"TVSLSL HUB (CHAKAN),PUNE,MAHARASHTRA","TVSLSL HUB (CHAKAN),PUNE,MAHARASHTRA","18.6300,73.7540",18.63,73.754,"18.6300,73.7540",18.63000000,73.75400000,24-08-2020 23:28,20-08-2020 20:58,Fulfill,1,18.69751556,73.83952444,PUNTATTVSHUA1,PUNTATTVSHUA1,20-08-2020 19:28,20-08-2020 19:28,185,LUTGCCHE06,Lucas tvs ltd,TANEXTHEY9,TANAJI RAOSAHEB KOLEKAR,"5/8-9/32""HOLE CLIP"
VCV00010362/082021,20-08-2020,TN88D4134,"DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","12.8390,79.9540",12.839,79.954,"12.8390,79.9540",12.83900000,79.95400000,24-08-2020 22:15,20-08-2020 20:04,Fulfill,1,12.83595667,79.95066,CHEORADMRCCB1,CHEMTADMROPA1,20-08-2020 18:15,20-08-2020 19:55,20,DMREXCHEUX,Daimler india commercial vehicles pvt lt,NSAEXNAMDZ,NAMAKKAL SRI ANJINAYA TRANSPORT,WASHER SC
MVCV0001098/082021,20-08-2020,KA14A0338,"TVS MOTOR COMPANY-HOSUR,Hosur,TAMIL NADU","TVSLSL-PUZHAL-HUB,CHENNAI,TAMIL NADU","12.6740,77.7670",12.674,77.767,"13.1550,80.1960",13.15500000,80.19600000,24-08-2020 14:01,21-08-2020 01:33,Fulfill,1,12.73899083,77.78695833,HOSHARTMCCCA1,CHEPUZTVSHUA1,20-08-2020 10:01,20-08-2020 10:02,325,TMCGCCHE05,Tvs motor company limited,SGTEXTVS05,SG TRANSPORT,LOCK WASHER M8
VCV00009042/082021,19-08-2020,TN88A6656,"DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","12.8390,79.9540",12.839,79.954,"12.8390,79.9540",12.83900000,79.95400000,23-08-2020 18:56,20-08-2020 19:49,Fulfill,1,12.83878,79.94735,CHEORADMRCCB1,CHEMATDMROPA7,19-08-2020 14:55,19-08-2020 14:56,585,DMREXCHEUX,Daimler india commercial vehicles pvt lt,ARVEXNAM09,ARVINTH TRANSPORT,PLAIN WASHER M8
